review_id,product_id,product_name,rating,content,timestamp,is_verified,Polarity,Subjectivity,Sentiment,year_month,ym_str
R0004192,B0DYB6KMJH,Sony SRS-XB100,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2022-03-20,1,0.6000000000000001,0.818,Positive,2022-03,2022Q1
R0004193,B0DYB6KMJH,Sony SRS-XB100,4.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2022-07-30,1,0.5125,0.59375,Positive,2022-07,2022Q3
R0004194,B0DYB6KMJH,Sony SRS-XB100,5.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2024-05-29,1,0.4229761904761905,0.6285714285714286,Positive,2024-05,2024Q2
R0004195,B0DYB6KMJH,Sony SRS-XB100,5.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2024-01-01,1,0.5666666666666667,0.7166666666666667,Positive,2024-01,2024Q1
R0004196,B0DYB6KMJH,Sony SRS-XB100,3.0,It is an okay speaker. Does what it says on the box. Battery life is standard. Not particularly exciting.,2024-03-09,1,0.11666666666666665,0.43333333333333335,Neutral,2024-03,2024Q1
R0004197,B0DYB6KMJH,Sony SRS-XB100,1.0,"Do not buy this. Sound quality is horrible, far below what was advertised. Feels cheap and flimsy. Waste of money.",2023-06-24,1,-0.06,0.6199999999999999,Neutral,2023-06,2023Q2
R0004198,B0DYB6KMJH,Sony SRS-XB100,3.0,It is an okay speaker. Does what it says on the box. Battery life is standard. Not particularly exciting.,2023-12-16,0,0.11666666666666665,0.43333333333333335,Neutral,2023-12,2023Q4
R0004199,B0DYB6KMJH,Sony SRS-XB100,4.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2022-12-21,1,0.5347222222222222,0.7055555555555556,Positive,2022-12,2022Q4
R0004200,B0DYB6KMJH,Sony SRS-XB100,5.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2023-05-13,1,0.7,0.825,Positive,2023-05,2023Q2
R0004201,B0DYB6KMJH,Sony SRS-XB100,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2022-07-28,1,0.6000000000000001,0.818,Positive,2022-07,2022Q3
R0004202,B0DYB6KMJH,Sony SRS-XB100,3.0,The speaker performs as expected for this price range. Nothing special but no major complaints either.,2022-08-25,1,0.07529761904761904,0.4904761904761905,Neutral,2022-08,2022Q3
R0004203,B0DYB6KMJH,Sony SRS-XB100,2.0,"Do not buy this. Sound quality is horrible, far below what was advertised. Feels cheap and flimsy. Waste of money.",2022-05-06,1,-0.06,0.6199999999999999,Neutral,2022-05,2022Q2
R0004204,B0DYB6KMJH,Sony SRS-XB100,5.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2022-02-06,1,0.4583333333333333,0.5805555555555556,Positive,2022-02,2022Q1
R0004205,B0DYB6KMJH,Sony SRS-XB100,2.0,Huge disappointment. The advertised 12-hour battery barely lasts four hours. Sound distorts at medium volume. Very poor quality.,2023-10-28,1,-0.054000000000000006,0.516,Neutral,2023-10,2023Q4
R0004206,B0DYB6KMJH,Sony SRS-XB100,4.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2022-01-22,1,0.6000000000000001,0.818,Positive,2022-01,2022Q1
R0004207,B0DYB6KMJH,Sony SRS-XB100,4.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2022-10-04,1,0.5347222222222222,0.7055555555555556,Positive,2022-10,2022Q4
R0004208,B0DYB6KMJH,Sony SRS-XB100,4.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2023-01-29,1,0.7,0.825,Positive,2023-01,2023Q1
R0004209,B0DYB6KMJH,Sony SRS-XB100,2.0,Terrible product. The Bluetooth drops constantly and the sound is tinny with no bass. I regret this purchase completely.,2022-03-03,1,-0.08499999999999999,0.5266666666666666,Neutral,2022-03,2022Q1
R0004210,B0DYB6KMJH,Sony SRS-XB100,1.0,"Really bad experience. Speaker makes a crackling noise, battery barely lasts two hours, and the buttons stopped responding quickly.",2023-05-23,0,-0.1055555555555555,0.4222222222222222,Neutral,2023-05,2023Q2
R0004211,B0DYB6KMJH,Sony SRS-XB100,2.0,"Really bad experience. Speaker makes a crackling noise, battery barely lasts two hours, and the buttons stopped responding quickly.",2023-01-29,1,-0.1055555555555555,0.4222222222222222,Neutral,2023-01,2023Q1
R0004212,B0DYB6KMJH,Sony SRS-XB100,4.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2022-08-18,1,0.5347222222222222,0.7055555555555556,Positive,2022-08,2022Q3
R0004213,B0DYB6KMJH,Sony SRS-XB100,4.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2022-07-08,1,0.38541666666666663,0.6666666666666666,Positive,2022-07,2022Q3
R0004214,B0DYB6KMJH,Sony SRS-XB100,3.0,The speaker performs as expected for this price range. Nothing special but no major complaints either.,2022-02-23,1,0.07529761904761904,0.4904761904761905,Neutral,2022-02,2022Q1
R0004215,B0DYB6KMJH,Sony SRS-XB100,5.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2023-07-09,1,0.5347222222222222,0.7055555555555556,Positive,2023-07,2023Q3
R0004216,B0DYB6KMJH,Sony SRS-XB100,5.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2023-09-16,1,0.5347222222222222,0.7055555555555556,Positive,2023-09,2023Q3
R0004217,B0DYB6KMJH,Sony SRS-XB100,1.0,Broke after a month of normal use. Customer service was unhelpful. Extremely disappointed and would not recommend to anyone.,2024-04-09,1,-0.3,0.7,Negative,2024-04,2024Q2
R0004218,B0DYB6KMJH,Sony SRS-XB100,4.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2022-12-16,1,0.5347222222222222,0.7055555555555556,Positive,2022-12,2022Q4
R0004219,B0DYB6KMJH,Sony SRS-XB100,5.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2024-03-12,0,0.38541666666666663,0.6666666666666666,Positive,2024-03,2024Q1
R0004220,B0DYB6KMJH,Sony SRS-XB100,3.0,The speaker works as described. Sound is adequate for the price. Nothing impressive but gets the job done.,2023-07-21,1,0.5777777777777778,0.5777777777777778,Positive,2023-07,2023Q3
R0004221,B0DYB6KMJH,Sony SRS-XB100,3.0,It is an okay speaker. Does what it says on the box. Battery life is standard. Not particularly exciting.,2024-05-29,1,0.11666666666666665,0.43333333333333335,Neutral,2024-05,2024Q2
R0004222,B0DYB6KMJH,Sony SRS-XB100,5.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2023-08-10,1,0.38541666666666663,0.6666666666666666,Positive,2023-08,2023Q3
R0004223,B0DYB6KMJH,Sony SRS-XB100,5.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2023-01-26,1,0.4583333333333333,0.5805555555555556,Positive,2023-01,2023Q1
R0004224,B0DYB6KMJH,Sony SRS-XB100,5.0,"Outstanding product for the price. The Bluetooth connectivity is seamless, battery life is impressive, and the sound is warm and rich.",2022-05-16,0,0.49583333333333335,0.6208333333333333,Positive,2022-05,2022Q2
R0004225,B0DYB6KMJH,Sony SRS-XB100,4.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2024-03-29,1,0.6666666666666666,0.7166666666666667,Positive,2024-03,2024Q1
R0004226,B0DYB6KMJH,Sony SRS-XB100,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2022-09-13,1,0.6000000000000001,0.818,Positive,2022-09,2022Q3
R0004227,B0DYB6KMJH,Sony SRS-XB100,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2023-08-08,1,0.4229761904761905,0.6285714285714286,Positive,2023-08,2023Q3
R0004228,B0DYB6KMJH,Sony SRS-XB100,5.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2023-09-23,1,0.5347222222222222,0.7055555555555556,Positive,2023-09,2023Q3
R0004229,B0DYB6KMJH,Sony SRS-XB100,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2022-10-03,1,0.4229761904761905,0.6285714285714286,Positive,2022-10,2022Q4
R0004230,B0DYB6KMJH,Sony SRS-XB100,3.0,The speaker performs as expected for this price range. Nothing special but no major complaints either.,2022-01-13,0,0.07529761904761904,0.4904761904761905,Neutral,2022-01,2022Q1
R0004231,B0DYB6KMJH,Sony SRS-XB100,5.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2023-08-06,1,0.6666666666666666,0.7166666666666667,Positive,2023-08,2023Q3
R0004232,B0DYB6KMJH,Sony SRS-XB100,4.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2024-05-17,1,0.6666666666666666,0.7166666666666667,Positive,2024-05,2024Q2
R0004233,B0DYB6KMJH,Sony SRS-XB100,4.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2023-04-19,0,0.5666666666666667,0.7166666666666667,Positive,2023-04,2023Q2
R0004234,B0DYB6KMJH,Sony SRS-XB100,5.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2022-01-10,1,0.5666666666666667,0.7166666666666667,Positive,2022-01,2022Q1
R0004235,B0DYB6KMJH,Sony SRS-XB100,1.0,Very disappointed. The speaker stopped working after just three weeks. Poor build quality and not worth the money at all.,2023-01-03,1,-0.5083333333333333,0.5583333333333335,Negative,2023-01,2023Q1
R0004236,B0DYB6KMJH,Sony SRS-XB100,4.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2022-08-12,1,0.5125,0.59375,Positive,2022-08,2022Q3
R0004237,B0DYB6KMJH,Sony SRS-XB100,1.0,Very disappointed. The speaker stopped working after just three weeks. Poor build quality and not worth the money at all.,2023-08-17,0,-0.5083333333333333,0.5583333333333335,Negative,2023-08,2023Q3
R0004238,B0DYB6KMJH,Sony SRS-XB100,5.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2023-09-17,1,0.6666666666666666,0.7166666666666667,Positive,2023-09,2023Q3
R0004239,B0DYB6KMJH,Sony SRS-XB100,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2023-03-28,1,0.6000000000000001,0.818,Positive,2023-03,2023Q1
R0004240,B0DYB6KMJH,Sony SRS-XB100,4.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2024-02-24,1,0.6666666666666666,0.7166666666666667,Positive,2024-02,2024Q1
R0004241,B0DYB6KMJH,Sony SRS-XB100,5.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2024-06-08,1,0.6666666666666666,0.7166666666666667,Positive,2024-06,2024Q2
R0004242,B0DYB6KMJH,Sony SRS-XB100,4.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2022-08-21,1,0.4583333333333333,0.5805555555555556,Positive,2022-08,2022Q3
R0004243,B0DYB6KMJH,Sony SRS-XB100,5.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2024-06-11,0,0.4583333333333333,0.5805555555555556,Positive,2024-06,2024Q2
R0004244,B0DYB6KMJH,Sony SRS-XB100,4.0,"Outstanding product for the price. The Bluetooth connectivity is seamless, battery life is impressive, and the sound is warm and rich.",2022-04-28,0,0.49583333333333335,0.6208333333333333,Positive,2022-04,2022Q2
R0004245,B0DYB6KMJH,Sony SRS-XB100,4.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2023-12-02,1,0.4583333333333333,0.5805555555555556,Positive,2023-12,2023Q4
R0004246,B0DYB6KMJH,Sony SRS-XB100,5.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2022-11-21,0,0.7,0.825,Positive,2022-11,2022Q4
R0004247,B0DYB6KMJH,Sony SRS-XB100,3.0,The speaker performs as expected for this price range. Nothing special but no major complaints either.,2024-01-05,1,0.07529761904761904,0.4904761904761905,Neutral,2024-01,2024Q1
R0004248,B0DYB6KMJH,Sony SRS-XB100,2.0,Very disappointed. The speaker stopped working after just three weeks. Poor build quality and not worth the money at all.,2024-01-02,1,-0.5083333333333333,0.5583333333333335,Negative,2024-01,2024Q1
R0004249,B0DYB6KMJH,Sony SRS-XB100,4.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2022-01-17,1,0.6666666666666666,0.7166666666666667,Positive,2022-01,2022Q1
R0004250,B0DYB6KMJH,Sony SRS-XB100,5.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2024-01-06,0,0.5125,0.59375,Positive,2024-01,2024Q1
R0004251,B0DYB6KMJH,Sony SRS-XB100,4.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2022-08-29,1,0.7,0.825,Positive,2022-08,2022Q3
R0004252,B0DYB6KMJH,Sony SRS-XB100,1.0,Terrible product. The Bluetooth drops constantly and the sound is tinny with no bass. I regret this purchase completely.,2022-03-21,1,-0.08499999999999999,0.5266666666666666,Neutral,2022-03,2022Q1
R0004253,B0DYB6KMJH,Sony SRS-XB100,4.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2023-06-08,0,0.6000000000000001,0.818,Positive,2023-06,2023Q2
R0004254,B0DYB6KMJH,Sony SRS-XB100,4.0,"Outstanding product for the price. The Bluetooth connectivity is seamless, battery life is impressive, and the sound is warm and rich.",2022-07-28,1,0.49583333333333335,0.6208333333333333,Positive,2022-07,2022Q3
R0004255,B0DYB6KMJH,Sony SRS-XB100,3.0,The speaker performs as expected for this price range. Nothing special but no major complaints either.,2023-01-16,1,0.07529761904761904,0.4904761904761905,Neutral,2023-01,2023Q1
R0004256,B0DYB6KMJH,Sony SRS-XB100,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2023-10-20,1,0.6000000000000001,0.818,Positive,2023-10,2023Q4
R0004257,B0DYB6KMJH,Sony SRS-XB100,5.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2022-05-27,0,0.6666666666666666,0.7166666666666667,Positive,2022-05,2022Q2
R0004258,B0DYB6KMJH,Sony SRS-XB100,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2023-09-14,1,0.4229761904761905,0.6285714285714286,Positive,2023-09,2023Q3
R0004259,B0DYB6KMJH,Sony SRS-XB100,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2023-02-22,1,0.4229761904761905,0.6285714285714286,Positive,2023-02,2023Q1
R0004260,B0DYB6KMJH,Sony SRS-XB100,4.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2022-10-29,0,0.5666666666666667,0.7166666666666667,Positive,2022-10,2022Q4
R0004261,B0DYB6KMJH,Sony SRS-XB100,2.0,Returned immediately. The battery drains in two hours and the charging cable broke on first use. Absolutely awful quality.,2023-01-13,0,-0.375,0.6666666666666666,Negative,2023-01,2023Q1
R0004262,B0DYB6KMJH,Sony SRS-XB100,5.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2022-06-03,0,0.6666666666666666,0.7166666666666667,Positive,2022-06,2022Q2
R0004263,B0DYB6KMJH,Sony SRS-XB100,4.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2023-09-16,1,0.6000000000000001,0.818,Positive,2023-09,2023Q3
R0004264,B0DYB6KMJH,Sony SRS-XB100,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2023-06-08,1,0.4229761904761905,0.6285714285714286,Positive,2023-06,2023Q2
R0004265,B0DYB6KMJH,Sony SRS-XB100,5.0,"Outstanding product for the price. The Bluetooth connectivity is seamless, battery life is impressive, and the sound is warm and rich.",2023-01-23,0,0.49583333333333335,0.6208333333333333,Positive,2023-01,2023Q1
R0004266,B0DYB6KMJH,Sony SRS-XB100,4.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2023-01-26,0,0.4583333333333333,0.5805555555555556,Positive,2023-01,2023Q1
R0004267,B0DYB6KMJH,Sony SRS-XB100,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2022-08-18,1,0.6000000000000001,0.818,Positive,2022-08,2022Q3
R0004268,B0DYB6KMJH,Sony SRS-XB100,1.0,Terrible product. The Bluetooth drops constantly and the sound is tinny with no bass. I regret this purchase completely.,2024-05-17,0,-0.08499999999999999,0.5266666666666666,Neutral,2024-05,2024Q2
R0004269,B0DYB6KMJH,Sony SRS-XB100,5.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2023-04-29,1,0.7,0.825,Positive,2023-04,2023Q2
R0004270,B0DYB6KMJH,Sony SRS-XB100,5.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2022-10-03,1,0.4229761904761905,0.6285714285714286,Positive,2022-10,2022Q4
R0004271,B0DYB6KMJH,Sony SRS-XB100,5.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2022-10-28,1,0.7,0.825,Positive,2022-10,2022Q4
R0004272,B0DYB6KMJH,Sony SRS-XB100,5.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2022-09-06,1,0.4229761904761905,0.6285714285714286,Positive,2022-09,2022Q3
R0004273,B0DYB6KMJH,Sony SRS-XB100,2.0,"Do not buy this. Sound quality is horrible, far below what was advertised. Feels cheap and flimsy. Waste of money.",2023-04-12,1,-0.06,0.6199999999999999,Neutral,2023-04,2023Q2
R0004274,B0DYB6KMJH,Sony SRS-XB100,4.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2023-12-11,1,0.6000000000000001,0.818,Positive,2023-12,2023Q4
R0004275,B0DYB6KMJH,Sony SRS-XB100,5.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2024-01-21,1,0.5666666666666667,0.7166666666666667,Positive,2024-01,2024Q1
R0004276,B0DYB6KMJH,Sony SRS-XB100,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2022-03-23,1,0.4229761904761905,0.6285714285714286,Positive,2022-03,2022Q1
R0004277,B0DYB6KMJH,Sony SRS-XB100,4.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2023-06-02,0,0.5125,0.59375,Positive,2023-06,2023Q2
R0004278,B0DYB6KMJH,Sony SRS-XB100,4.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2023-11-01,1,0.4229761904761905,0.6285714285714286,Positive,2023-11,2023Q4
R0004279,B0DYB6KMJH,Sony SRS-XB100,2.0,"Do not buy this. Sound quality is horrible, far below what was advertised. Feels cheap and flimsy. Waste of money.",2023-04-05,1,-0.06,0.6199999999999999,Neutral,2023-04,2023Q2
R0004280,B0DYB6KMJH,Sony SRS-XB100,4.0,"Outstanding product for the price. The Bluetooth connectivity is seamless, battery life is impressive, and the sound is warm and rich.",2023-08-07,1,0.49583333333333335,0.6208333333333333,Positive,2023-08,2023Q3
R0004281,B0DYB6KMJH,Sony SRS-XB100,3.0,The speaker performs as expected for this price range. Nothing special but no major complaints either.,2022-09-08,1,0.07529761904761904,0.4904761904761905,Neutral,2022-09,2022Q3
R0004282,B0DYB6KMJH,Sony SRS-XB100,5.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2023-11-13,1,0.7,0.825,Positive,2023-11,2023Q4
R0004283,B0DYB6KMJH,Sony SRS-XB100,3.0,The speaker performs as expected for this price range. Nothing special but no major complaints either.,2022-09-24,1,0.07529761904761904,0.4904761904761905,Neutral,2022-09,2022Q3
R0004284,B0DYB6KMJH,Sony SRS-XB100,1.0,"Worst speaker I have bought. Connectivity issues from day one, mediocre sound, and the build feels very cheap and fragile.",2022-11-18,0,-0.11600000000000002,0.7619999999999999,Neutral,2022-11,2022Q4
R0004285,B0DYB6KMJH,Sony SRS-XB100,4.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2023-02-23,1,0.6000000000000001,0.818,Positive,2023-02,2023Q1
R0004286,B0DYB6KMJH,Sony SRS-XB100,5.0,"This speaker exceeded my expectations. Beautiful design, outstanding sound clarity, and the battery lasts all day. Worth every penny.",2022-06-01,1,0.5125,0.59375,Positive,2022-06,2022Q2
R0004287,B0DYB6KMJH,Sony SRS-XB100,5.0,"Outstanding product for the price. The Bluetooth connectivity is seamless, battery life is impressive, and the sound is warm and rich.",2022-07-04,1,0.49583333333333335,0.6208333333333333,Positive,2022-07,2022Q3
R0004288,B0DYB6KMJH,Sony SRS-XB100,4.0,Absolutely love this speaker! The sound quality is incredible and the bass is perfect. Easy to connect and the battery lasts forever.,2022-06-20,0,0.5347222222222222,0.7055555555555556,Positive,2022-06,2022Q2
R0004289,B0DYB6KMJH,Sony SRS-XB100,4.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2022-09-27,1,0.38541666666666663,0.6666666666666666,Positive,2022-09,2022Q3
R0004290,B0DYB6KMJH,Sony SRS-XB100,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2022-05-10,0,0.6000000000000001,0.818,Positive,2022-05,2022Q2
R0004291,B0DYB6KMJH,Sony SRS-XB100,4.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2022-01-25,1,0.38541666666666663,0.6666666666666666,Positive,2022-01,2022Q1
R0004292,B0DYB6KMJH,Sony SRS-XB100,2.0,Terrible product. The Bluetooth drops constantly and the sound is tinny with no bass. I regret this purchase completely.,2022-05-16,1,-0.08499999999999999,0.5266666666666666,Neutral,2022-05,2022Q2
R0004293,B0DYB6KMJH,Sony SRS-XB100,4.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2022-12-29,1,0.38541666666666663,0.6666666666666666,Positive,2022-12,2022Q4
R0004294,B0DYB6KMJH,Sony SRS-XB100,5.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2023-12-15,1,0.38541666666666663,0.6666666666666666,Positive,2023-12,2023Q4
R0004295,B0DYB6KMJH,Sony SRS-XB100,4.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2022-05-02,1,0.6666666666666666,0.7166666666666667,Positive,2022-05,2022Q2
R0004296,B0DYB6KMJH,Sony SRS-XB100,3.0,It is an okay speaker. Does what it says on the box. Battery life is standard. Not particularly exciting.,2023-08-29,0,0.11666666666666665,0.43333333333333335,Neutral,2023-08,2023Q3
R0004297,B0DYB6KMJH,Sony SRS-XB100,2.0,Very disappointed. The speaker stopped working after just three weeks. Poor build quality and not worth the money at all.,2022-03-17,1,-0.5083333333333333,0.5583333333333335,Negative,2022-03,2022Q1
R0004298,B0DYB6KMJH,Sony SRS-XB100,2.0,Huge disappointment. The advertised 12-hour battery barely lasts four hours. Sound distorts at medium volume. Very poor quality.,2023-02-23,1,-0.054000000000000006,0.516,Neutral,2023-02,2023Q1
R0004299,B0DYB6KMJH,Sony SRS-XB100,4.0,"Fantastic speaker! Excellent sound, strong bass, clear highs, and it connects instantly. The waterproofing is a great bonus.",2022-10-24,1,0.38541666666666663,0.6666666666666666,Positive,2022-10,2022Q4
R0004300,B0DYB6KMJH,Sony SRS-XB100,5.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2024-01-22,1,0.4583333333333333,0.5805555555555556,Positive,2024-01,2024Q1
R0004301,B0DYB6KMJH,Sony SRS-XB100,2.0,Terrible product. The Bluetooth drops constantly and the sound is tinny with no bass. I regret this purchase completely.,2022-06-05,0,-0.08499999999999999,0.5266666666666666,Neutral,2022-06,2022Q2
R0004302,B0DYB6KMJH,Sony SRS-XB100,5.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2023-08-31,1,0.7,0.825,Positive,2023-08,2023Q3
R0004303,B0DYB6KMJH,Sony SRS-XB100,5.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2023-01-24,1,0.5666666666666667,0.7166666666666667,Positive,2023-01,2023Q1
R0004304,B0DYB6KMJH,Sony SRS-XB100,4.0,"Very pleased with this product. Sound is rich and full, battery performance is excellent, and it looks premium. Love it!",2022-06-30,1,0.5666666666666667,0.7166666666666667,Positive,2022-06,2022Q2
R0004305,B0DYB6KMJH,Sony SRS-XB100,5.0,"Amazing product, really impressed with the audio performance. Great build quality and it looks fantastic. Highly recommend!",2022-08-26,1,0.6000000000000001,0.818,Positive,2022-08,2022Q3
R0004306,B0DYB6KMJH,Sony SRS-XB100,2.0,Huge disappointment. The advertised 12-hour battery barely lasts four hours. Sound distorts at medium volume. Very poor quality.,2022-12-16,0,-0.054000000000000006,0.516,Neutral,2022-12,2022Q4
R0004307,B0DYB6KMJH,Sony SRS-XB100,4.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2023-06-15,1,0.7,0.825,Positive,2023-06,2023Q2
R0004308,B0DYB6KMJH,Sony SRS-XB100,5.0,"Really happy with this purchase. Portable, lightweight, and the sound quality blows me away every time. Great value for money.",2022-11-27,1,0.6666666666666666,0.7166666666666667,Positive,2022-11,2022Q4
R0004309,B0DYB6KMJH,Sony SRS-XB100,5.0,Superb audio quality and very easy to set up. The design is sleek and modern. I use it every single day without any issues.,2024-02-15,1,0.4229761904761905,0.6285714285714286,Positive,2024-02,2024Q1
R0004310,B0DYB6KMJH,Sony SRS-XB100,5.0,"Best speaker I have ever owned. Crystal clear sound, excellent bass, and the waterproof feature is a huge plus for outdoor use.",2022-02-12,1,0.4583333333333333,0.5805555555555556,Positive,2022-02,2022Q1
R0004311,B0DYB6KMJH,Sony SRS-XB100,3.0,Average product. The audio is fine for casual listening. Build quality seems reasonable. Does the job.,2023-06-16,1,-0.008333333333333318,0.5916666666666667,Neutral,2023-06,2023Q2
R0004312,B0DYB6KMJH,Sony SRS-XB100,5.0,"Incredible value. Sound quality is superb, setup was effortless, and it handles outdoor conditions well. Highly satisfied.",2024-06-19,1,0.7,0.825,Positive,2024-06,2024Q2
R0004313,B0DYB6KMJH,Sony SRS-XB100,2.0,Terrible product. The Bluetooth drops constantly and the sound is tinny with no bass. I regret this purchase completely.,2022-12-22,1,-0.08499999999999999,0.5266666666666666,Neutral,2022-12,2022Q4
